valid(UTC),ACV,BFL,DAG,BIH,BLU,BLH,BUR,CMA,CRQ,NID,CNO,CCR,CEC,FAT,HJO,HHR,HWD,IPL,WJF,NLC,LVK,LGB,CQT,MAE,MYV,MOD,SIY,MRY,MHS,APC,EED,OAK,OKB,ONT,OVE,OXR,PMD,PSP,PRB,RBL,RDD,RAL,SAC,SMF,SNS,SDB,SDM,SAN,MYF,SFO,SJC,SBP,SNA,SBA,SMX,SMO,STS,TVL,SCK,TRM,UKI,VCB,VNY,WVI
2022-01-15 11:45:00,29.97,29.661,28.243,26.172,24.977,29.764,29.343,30.04,29.749,27.913,29.414,30.188,30.18,29.82,29.974,30.052,30.132,30.222,27.787,29.976,29.796,30.066,29.933,29.956,30.167,30.135,27.587,29.9,26.664,30.158,29.274,30.173,30.077,29.169,30.031,30.045,27.591,29.726,29.308,29.878,29.71,29.265,30.192,30.208,30.046,25.632,29.544,30.042,29.626,30.164,30.096,29.898,30.043,30.089,29.849,29.912,30.055,24.086,30.21,30.3,29.549,30.121,29.256,30.004
2022-01-15 11:46:00,29.971,29.661,28.243,26.169,24.977,29.764,29.344,30.044,29.751,27.913,29.413,30.19,30.18,29.821,29.973,30.054,30.132,30.223,27.787,29.977,29.797,30.067,29.933,29.956,30.167,30.135,27.587,29.901,26.665,30.16,29.275,30.174,30.079,29.169,30.03,30.048,27.591,29.727,29.309,29.878,29.71,29.265,30.192,30.208,30.048,25.635,29.546,30.046,29.628,30.165,30.097,29.899,30.045,30.09,29.849,29.916,30.056,24.086,30.21,30.301,29.55,30.122,29.258,30.006
2022-01-15 11:47:00,29.971,29.66,28.244,26.169,24.977,29.765,29.347,30.045,29.753,27.914,29.414,30.191,30.18,29.821,29.972,30.057,30.133,30.224,27.787,29.978,29.799,30.069,29.936,29.956,30.168,30.135,27.587,29.901,26.665,30.162,29.276,30.176,30.081,29.169,30.031,30.05,27.591,29.728,29.31,29.878,29.71,29.265,30.193,30.209,30.05,25.642,29.55,30.051,29.632,30.166,30.099,29.899,30.048,30.09,29.848,29.918,30.057,24.086,30.21,30.302,29.552,30.124,29.262,30.008
2022-01-15 11:48:00,29.97,29.66,28.245,26.168,24.977,29.764,29.351,30.045,29.755,27.915,29.416,30.192,30.18,29.823,29.974,30.06,30.134,30.223,27.787,29.979,29.8,30.072,29.94,29.956,30.17,30.136,27.587,29.901,26.666,30.164,29.276,30.177,30.085,29.17,30.031,30.049,27.592,29.728,29.31,29.878,29.711,29.266,30.193,30.209,30.051,25.644,29.553,30.054,29.634,30.167,30.1,29.899,30.052,30.091,29.849,29.918,30.058,24.087,30.211,30.302,29.553,30.126,29.265,30.008
2022-01-15 11:49:00,29.97,29.662,28.245,26.168,24.977,29.765,29.354,30.045,29.758,27.916,29.419,30.193,30.18,29.823,29.979,30.062,30.136,30.223,27.789,29.981,29.802,30.076,29.942,29.957,30.171,30.137,27.587,29.902,26.666,30.165,29.277,30.178,30.088,29.173,30.031,30.05,27.594,29.729,29.31,29.879,29.711,29.269,30.194,30.21,30.051,25.641,29.554,30.055,29.635,30.168,30.101,29.9,30.055,30.095,29.852,29.918,30.059,24.087,30.212,30.302,29.555,30.128,29.268,30.008
2022-01-15 11:50:00,29.97,29.664,28.246,26.168,24.977,29.766,29.356,30.047,29.759,27.917,29.422,30.194,30.18,29.824,29.982,30.062,30.136,30.224,27.792,29.984,29.804,30.079,29.942,29.958,30.172,30.138,27.588,29.903,26.666,30.167,29.277,30.178,30.09,29.176,30.031,30.055,27.597,29.729,29.31,29.88,29.712,29.272,30.196,30.212,30.053,25.642,29.554,30.054,29.635,30.168,30.101,29.904,30.057,30.1,29.858,29.921,30.06,24.088,30.214,30.303,29.556,30.129,29.268,30.008
2022-01-15 11:51:00,29.972,29.665,28.247,26.168,24.978,29.766,29.356,30.052,29.759,27.918,29.424,30.195,30.18,29.827,29.981,30.063,30.136,30.225,27.796,29.986,29.804,30.08,29.945,29.96,30.173,30.139,27.588,29.907,26.667,30.167,29.276,30.178,30.09,29.179,30.031,30.059,27.6,29.731,29.312,29.881,29.712,29.275,30.197,30.213,30.054,25.649,29.556,30.056,29.636,30.169,30.102,29.91,30.057,30.101,29.86,29.925,30.062,24.09,30.216,30.304,29.557,30.13,29.268,30.009
2022-01-15 11:52:00,29.974,29.667,28.247,26.169,24.978,29.768,29.355,30.055,29.761,27.919,29.425,30.195,30.18,29.83,29.979,30.066,30.137,30.228,27.798,29.986,29.805,30.08,29.948,29.963,30.173,30.14,27.589,29.913,26.668,30.168,29.277,30.179,30.091,29.181,30.032,30.06,27.603,29.734,29.316,29.882,29.713,29.276,30.198,30.214,30.059,25.645,29.56,30.061,29.639,30.171,30.103,29.912,30.057,30.101,29.861,29.929,30.062,24.092,30.216,30.306,29.557,30.131,29.268,30.012
2022-01-15 11:53:00,29.976,29.667,28.248,26.169,24.978,29.77,29.357,30.056,29.765,27.919,29.424,30.194,30.181,29.834,29.979,30.071,30.139,30.231,27.799,29.986,29.806,30.081,29.945,29.966,30.173,30.141,27.589,29.916,26.668,30.168,29.277,30.182,30.095,29.181,30.033,30.06,27.604,29.736,29.32,29.883,29.714,29.276,30.2,30.215,30.065,25.649,29.565,30.066,29.644,30.175,30.105,29.911,30.061,30.104,29.865,29.929,30.063,24.092,30.217,30.309,29.556,30.131,29.272,30.017
2022-01-15 11:54:00,29.978,29.666,28.25,26.17,24.979,29.77,29.361,30.057,29.77,27.921,29.425,30.196,30.182,29.837,29.982,30.073,30.142,30.234,27.798,29.986,29.809,30.085,29.935,29.966,30.173,30.142,27.59,29.913,26.669,30.171,29.276,30.185,30.1,29.182,30.035,30.066,27.603,29.739,29.32,29.885,29.715,29.276,30.201,30.215,30.068,25.654,29.567,30.068,29.648,30.179,30.108,29.914,30.065,30.108,29.868,29.93,30.066,24.092,30.216,30.313,29.557,30.131,29.275,30.023
2022-01-15 11:55:00,29.979,29.667,28.253,26.171,24.98,29.769,29.363,30.061,29.772,27.923,29.43,30.199,30.183,29.837,29.985,30.073,30.147,30.234,27.798,29.987,29.812,30.089,29.935,29.965,30.173,30.142,27.59,29.911,26.669,30.174,29.275,30.189,30.103,29.185,30.036,30.066,27.605,29.741,29.32,29.886,29.717,29.278,30.201,30.215,30.068,25.654,29.567,30.069,29.648,30.182,30.113,29.916,30.067,30.101,29.861,29.934,30.071,24.092,30.216,30.316,29.56,30.132,29.276,30.026
2022-01-15 11:56:00,29.979,29.672,28.256,26.172,24.981,29.77,29.363,30.059,29.773,27.926,29.434,30.203,30.185,29.836,29.989,30.075,30.15,30.234,27.802,29.99,29.816,30.091,29.938,29.965,30.175,30.144,27.59,29.916,26.67,30.179,29.276,30.191,30.103,29.189,30.037,30.056,27.609,29.741,29.323,29.887,29.718,29.283,30.2,30.215,30.067,25.652,29.568,30.071,29.65,30.182,30.116,29.907,30.067,30.092,29.852,29.933,30.074,24.092,30.218,30.318,29.564,30.135,29.277,30.023
2022-01-15 11:57:00,29.978,29.677,28.259,26.175,24.982,29.771,29.365,30.05,29.776,27.927,29.435,30.208,30.187,29.836,29.994,30.078,30.15,30.234,27.806,29.996,29.819,30.092,29.931,29.967,30.179,30.145,27.59,29.917,26.671,30.183,29.275,30.189,30.106,29.191,30.039,30.053,27.612,29.742,29.323,29.888,29.72,29.285,30.201,30.216,30.071,25.656,29.568,30.069,29.652,30.178,30.115,29.898,30.07,30.095,29.856,29.924,30.077,24.094,30.221,30.318,29.566,30.139,29.28,30.023
2022-01-15 11:58:00,29.978,29.678,28.259,26.176,24.982,29.773,29.369,30.049,29.776,27.928,29.436,30.21,30.189,29.839,29.996,30.074,30.147,30.238,27.808,30.0,29.82,30.095,29.934,29.971,30.183,30.149,27.591,29.905,26.672,30.185,29.276,30.187,30.106,29.191,30.04,30.059,27.614,29.744,29.312,29.888,29.721,29.286,30.203,30.219,30.074,25.657,29.561,30.06,29.647,30.179,30.113,29.904,30.071,30.096,29.86,29.922,30.079,24.097,30.224,30.319,29.568,30.143,29.282,30.029
2022-01-15 11:59:00,29.981,29.676,28.258,26.177,24.983,29.776,29.365,30.053,29.768,27.928,29.438,30.207,30.189,29.845,29.996,30.065,30.148,30.244,27.808,29.999,29.817,30.097,29.937,29.977,30.186,30.154,27.592,29.903,26.673,30.186,29.277,30.193,30.099,29.193,30.04,30.054,27.614,29.748,29.306,29.888,29.721,29.287,30.207,30.223,30.063,25.653,29.556,30.057,29.641,30.185,30.117,29.909,30.064,30.09,29.857,29.926,30.077,24.1,30.229,30.323,29.569,30.146,29.275,30.027
2022-01-15 12:00:00,29.984,29.677,28.258,26.179,24.984,29.779,29.355,30.047,29.763,27.927,29.44,30.204,30.189,29.851,29.996,30.065,30.154,30.247,27.811,29.997,29.817,30.09,29.931,29.982,30.189,30.157,27.593,29.923,26.674,30.182,29.277,30.197,30.094,29.195,30.04,30.053,27.616,29.751,29.317,29.887,29.721,29.29,30.211,30.226,30.058,25.652,29.559,30.059,29.643,30.18,30.118,29.909,30.057,30.095,29.861,29.921,30.076,24.103,30.233,30.326,29.568,30.148,29.269,30.013
2022-01-15 12:01:00,29.988,29.679,28.26,26.178,24.984,29.78,29.355,30.048,29.767,27.93,29.434,30.209,30.19,29.853,29.997,30.067,30.149,30.247,27.813,30.0,29.824,30.083,29.928,29.981,30.189,30.154,27.595,29.925,26.675,30.185,29.278,30.186,30.096,29.192,30.042,30.059,27.618,29.752,29.322,29.888,29.722,29.289,30.215,30.229,30.078,25.647,29.555,30.054,29.643,30.169,30.108,29.912,30.06,30.095,29.859,29.921,30.081,24.105,30.232,30.328,29.569,30.145,29.272,30.02
2022-01-15 12:02:00,29.991,29.673,28.265,26.175,24.983,29.781,29.357,30.053,29.764,27.934,29.427,30.213,30.194,29.85,29.991,30.06,30.136,30.247,27.807,30.001,29.823,30.085,29.926,29.979,30.186,30.15,27.596,29.914,26.675,30.189,29.281,30.181,30.093,29.182,30.044,30.054,27.612,29.752,29.317,29.89,29.723,29.28,30.217,30.231,30.085,25.65,29.552,30.052,29.638,30.184,30.108,29.906,30.058,30.089,29.854,29.926,30.079,24.105,30.228,30.327,29.573,30.142,29.27,30.042
2022-01-15 12:03:00,29.992,29.665,28.268,26.175,24.984,29.782,29.351,30.047,29.761,27.938,29.429,30.203,30.198,29.849,29.982,30.062,30.149,30.248,27.8,29.991,29.809,30.082,29.928,29.981,30.188,30.153,27.597,29.917,26.676,30.179,29.285,30.204,30.088,29.181,30.047,30.051,27.604,29.755,29.321,29.894,29.725,29.277,30.216,30.228,30.073,25.65,29.556,30.055,29.641,30.202,30.131,29.903,30.054,30.089,29.853,29.921,30.07,24.102,30.228,30.329,29.571,30.147,29.266,30.034
2022-01-15 12:04:00,29.991,29.67,28.268,26.175,24.987,29.786,29.352,30.044,29.764,27.938,29.428,30.2,30.203,29.853,29.989,30.063,30.17,30.243,27.804,29.985,29.817,30.077,29.929,29.985,30.194,30.158,27.597,29.911,26.675,30.174,29.289,30.209,30.092,29.184,30.05,30.049,27.608,29.752,29.317,29.896,29.728,29.28,30.213,30.227,30.075,25.641,29.553,30.05,29.641,30.183,30.13,29.901,30.059,30.088,29.85,29.917,30.082,24.102,30.233,30.33,29.567,30.15,29.271,30.027
2022-01-15 12:05:00,29.992,29.672,28.27,26.177,24.991,29.791,29.356,30.041,29.761,27.938,29.424,30.224,30.207,29.852,30.0,30.057,30.155,30.236,27.804,29.997,29.841,30.082,29.925,29.978,30.189,30.151,27.597,29.908,26.676,30.196,29.291,30.189,30.091,29.179,30.052,30.048,27.608,29.745,29.312,29.898,29.73,29.274,30.218,30.233,30.071,25.643,29.548,30.046,29.636,30.181,30.117,29.898,30.056,30.091,29.851,29.915,30.097,24.107,30.227,30.325,29.578,30.14,29.269,30.03
2022-01-15 12:06:00,29.991,29.669,28.273,26.181,24.993,29.795,29.35,30.042,29.755,27.94,29.428,30.225,30.208,29.842,29.996,30.055,30.15,30.238,27.8,30.002,29.829,30.081,29.93,29.969,30.184,30.142,27.597,29.908,26.678,30.202,29.292,30.193,30.087,29.181,30.052,30.051,27.603,29.744,29.309,29.9,29.732,29.275,30.221,30.233,30.066,25.651,29.544,30.042,29.631,30.185,30.122,29.897,30.05,30.09,29.848,29.916,30.084,24.106,30.218,30.32,29.584,30.142,29.263,30.023
2022-01-15 12:07:00,29.989,29.675,28.271,26.186,24.995,29.794,29.348,30.043,29.751,27.94,29.426,30.205,30.207,29.843,29.995,30.052,30.156,30.237,27.804,29.998,29.818,30.074,29.927,29.98,30.201,30.157,27.599,29.904,26.681,30.181,29.292,30.19,30.084,29.184,30.049,30.044,27.607,29.745,29.307,29.899,29.734,29.279,30.211,30.222,30.067,25.649,29.542,30.042,29.627,30.176,30.117,29.894,30.046,30.085,29.844,29.917,30.08,24.096,30.233,30.323,29.574,30.165,29.261,30.023
2022-01-15 12:08:00,29.995,29.674,28.263,26.187,24.996,29.795,29.345,30.039,29.75,27.933,29.419,30.211,30.206,29.857,29.994,30.055,30.146,30.231,27.803,30.0,29.824,30.071,29.919,29.993,30.21,30.169,27.603,29.904,26.685,30.189,29.293,30.181,30.082,29.176,30.051,30.047,27.606,29.739,29.31,29.9,29.734,29.273,30.208,30.227,30.063,25.638,29.546,30.045,29.63,30.177,30.111,29.892,30.045,30.088,29.846,29.912,30.083,24.105,30.249,30.32,29.575,30.16,29.26,30.022
2022-01-15 12:09:00,30.005,29.669,28.261,26.185,24.993,29.796,29.348,30.043,29.752,27.928,29.416,30.207,30.204,29.856,29.987,30.055,30.147,30.233,27.798,29.997,29.814,30.07,29.913,29.986,30.19,30.154,27.607,29.897,26.687,30.187,29.296,30.184,30.085,29.171,30.056,30.046,27.6,29.74,29.306,29.903,29.734,29.269,30.231,30.248,30.063,25.635,29.542,30.041,29.628,30.178,30.113,29.892,30.049,30.076,29.834,29.915,30.073,24.126,30.232,30.316,29.573,30.143,29.263,30.018
2022-01-15 12:10:00,30.002,29.668,28.265,26.185,24.993,29.793,29.348,30.04,29.748,27.935,29.415,30.2,30.206,29.853,29.984,30.052,30.149,30.232,27.797,29.991,29.812,30.074,29.905,29.985,30.192,30.152,27.61,29.885,26.688,30.176,29.299,30.183,30.083,29.168,30.053,30.032,27.599,29.743,29.299,29.903,29.737,29.267,30.231,30.237,30.058,25.644,29.542,30.044,29.626,30.171,30.111,29.878,30.046,30.067,29.824,29.914,30.072,24.114,30.229,30.32,29.562,30.151,29.259,30.018
2022-01-15 12:11:00,30.0,29.664,28.261,26.188,24.998,29.787,29.344,30.029,29.749,27.933,29.419,30.205,30.214,29.854,29.98,30.056,30.143,30.227,27.796,29.989,29.815,30.07,29.906,29.985,30.193,30.152,27.613,29.884,26.687,30.18,29.3,30.176,30.083,29.17,30.049,30.026,27.597,29.738,29.298,29.9,29.737,29.269,30.211,30.224,30.046,25.642,29.544,30.046,29.631,30.169,30.109,29.867,30.048,30.064,29.819,29.904,30.078,24.103,30.231,30.319,29.562,30.145,29.26,30.005
2022-01-15 12:12:00,30.0,29.665,28.261,26.189,24.999,29.789,29.348,30.023,29.753,27.93,29.416,30.203,30.216,29.847,29.98,30.052,30.142,30.225,27.799,29.984,29.81,30.07,29.899,29.978,30.182,30.146,27.613,29.871,26.688,30.182,29.3,30.172,30.087,29.172,30.064,30.019,27.601,29.734,29.287,29.909,29.734,29.272,30.218,30.233,30.043,25.635,29.542,30.043,29.63,30.155,30.099,29.864,30.052,30.058,29.814,29.898,30.072,24.11,30.223,30.315,29.568,30.137,29.263,29.995
2022-01-15 12:13:00,29.99,29.663,28.265,26.183,24.989,29.789,29.345,30.016,29.751,27.937,29.418,30.196,30.211,29.843,29.98,30.045,30.128,30.222,27.797,29.985,29.808,30.074,29.896,29.977,30.185,30.147,27.613,29.866,26.69,30.17,29.303,30.155,30.083,29.168,30.073,30.018,27.599,29.731,29.278,29.916,29.742,29.267,30.215,30.225,30.033,25.646,29.541,30.043,29.628,30.147,30.084,29.862,30.046,30.061,29.817,29.892,30.066,24.102,30.224,30.313,29.561,30.143,29.253,29.993
2022-01-15 12:14:00,29.982,29.659,28.26,26.183,24.995,29.784,29.335,30.017,29.75,27.934,29.422,30.191,30.214,29.841,29.974,30.04,30.118,30.225,27.795,29.983,29.797,30.067,29.901,29.974,30.188,30.144,27.614,29.867,26.688,30.17,29.304,30.156,30.082,29.173,30.058,30.017,27.598,29.734,29.272,29.908,29.75,29.27,30.206,30.221,30.025,25.634,29.536,30.037,29.626,30.149,30.085,29.865,30.043,30.057,29.816,29.892,30.056,24.101,30.224,30.312,29.557,30.139,29.246,29.981
2022-01-15 12:15:00,29.983,29.662,28.256,26.195,25.015,29.786,29.33,30.014,29.744,27.931,29.415,30.174,30.211,29.839,29.974,30.033,30.118,30.223,27.799,29.976,29.785,30.061,29.904,29.975,30.178,30.141,27.613,29.869,26.687,30.152,29.299,30.153,30.076,29.171,30.057,30.01,27.602,29.736,29.273,29.906,29.743,29.271,30.21,30.226,30.027,25.625,29.532,30.034,29.62,30.138,30.078,29.866,30.035,30.056,29.814,29.889,30.042,24.103,30.219,30.317,29.546,30.132,29.241,29.978
2022-01-15 12:16:00,29.985,29.649,28.256,26.197,25.002,29.787,29.323,30.009,29.738,27.932,29.411,30.175,30.195,29.84,29.965,30.033,30.108,30.223,27.79,29.974,29.787,30.055,29.9,29.976,30.172,30.138,27.612,29.871,26.696,30.15,29.295,30.142,30.071,29.165,30.058,30.015,27.593,29.734,29.276,29.905,29.74,29.265,30.208,30.221,30.029,25.622,29.529,30.031,29.619,30.134,30.069,29.864,30.031,30.066,29.825,29.883,30.044,24.097,30.215,30.315,29.535,30.126,29.237,29.983
2022-01-15 12:17:00,29.983,29.638,28.257,26.191,24.992,29.781,29.323,30.015,29.736,27.933,29.404,30.171,30.189,29.833,29.948,30.026,30.102,30.227,27.781,29.962,29.778,30.05,29.899,29.965,30.16,30.124,27.62,29.863,26.7,30.147,29.297,30.14,30.07,29.16,30.048,30.023,27.585,29.737,29.274,29.895,29.739,29.261,30.199,30.213,30.03,25.613,29.52,30.023,29.612,30.134,30.071,29.875,30.031,30.067,29.828,29.887,30.038,24.093,30.201,30.317,29.535,30.11,29.238,29.982
2022-01-15 12:18:00,29.981,29.635,28.26,26.19,25.0,29.778,29.318,30.021,29.729,27.937,29.4,30.161,30.191,29.829,29.944,30.023,30.104,30.225,27.777,29.951,29.771,30.051,29.903,29.96,30.152,30.12,27.625,29.86,26.694,30.136,29.295,30.139,30.062,29.153,30.049,30.018,27.582,29.737,29.275,29.894,29.731,29.253,30.194,30.206,30.026,25.608,29.524,30.027,29.611,30.132,30.069,29.875,30.023,30.06,29.819,29.893,30.029,24.084,30.196,30.321,29.53,30.112,29.233,29.98
2022-01-15 12:19:00,29.971,29.63,28.256,26.185,24.991,29.775,29.315,30.016,29.733,27.932,29.399,30.161,30.19,29.824,29.943,30.028,30.102,30.225,27.772,29.948,29.773,30.043,29.906,29.952,30.155,30.114,27.621,29.877,26.694,30.133,29.293,30.139,30.064,29.153,30.053,30.015,27.578,29.733,29.287,29.899,29.726,29.252,30.178,30.192,30.02,25.603,29.527,30.029,29.615,30.134,30.069,29.865,30.024,30.063,29.819,29.89,30.028,24.074,30.195,30.317,29.524,30.11,29.234,29.972
2022-01-15 12:20:00,29.964,29.629,28.26,26.181,24.988,29.779,29.322,30.015,29.737,27.929,29.393,30.159,30.189,29.805,29.945,30.031,30.102,30.224,27.773,29.948,29.771,30.043,29.905,29.938,30.146,30.102,27.62,29.877,26.69,30.131,29.297,30.141,30.068,29.149,30.044,30.021,27.578,29.731,29.286,29.895,29.731,29.248,30.178,30.195,30.036,25.608,29.524,30.025,29.612,30.13,30.067,29.868,30.03,30.067,29.821,29.888,30.021,24.076,30.184,30.314,29.522,30.1,29.243,29.974
2022-01-15 12:21:00,29.963,29.627,28.26,26.18,24.994,29.779,29.326,30.019,29.733,27.931,29.392,30.156,30.189,29.801,29.944,30.029,30.099,30.219,27.769,29.951,29.771,30.05,29.903,29.938,30.139,30.103,27.618,29.864,26.68,30.128,29.295,30.134,30.066,29.147,30.039,30.023,27.573,29.724,29.272,29.889,29.73,29.243,30.177,30.19,30.04,25.613,29.525,30.026,29.611,30.132,30.062,29.869,30.028,30.07,29.824,29.891,30.022,24.064,30.18,30.309,29.514,30.099,29.242,29.992
2022-01-15 12:22:00,29.954,29.626,28.251,26.18,24.988,29.777,29.322,30.022,29.731,27.919,29.398,30.16,30.181,29.801,29.938,30.028,30.099,30.218,27.766,29.948,29.769,30.049,29.905,29.94,30.137,30.105,27.607,29.87,26.676,30.133,29.289,30.145,30.066,29.152,30.027,30.022,27.571,29.723,29.276,29.881,29.723,29.246,30.165,30.179,30.026,25.612,29.527,30.028,29.612,30.149,30.08,29.873,30.027,30.064,29.82,29.893,30.028,24.059,30.182,30.304,29.514,30.096,29.238,29.985
2022-01-15 12:23:00,29.948,29.637,28.249,26.181,24.981,29.782,29.322,30.02,29.731,27.914,29.396,30.153,30.177,29.798,29.945,30.031,30.115,30.21,27.775,29.948,29.766,30.047,29.906,29.941,30.13,30.103,27.602,29.879,26.679,30.129,29.287,30.157,30.068,29.154,30.016,30.016,27.58,29.718,29.283,29.869,29.716,29.25,30.164,30.178,30.03,25.606,29.529,30.029,29.613,30.146,30.084,29.868,30.029,30.064,29.822,29.894,30.023,24.059,30.177,30.301,29.521,30.092,29.242,29.975
2022-01-15 12:24:00,29.947,29.638,28.243,26.175,24.975,29.78,29.327,30.014,29.733,27.909,29.395,30.165,30.173,29.8,29.951,30.034,30.111,30.211,27.774,29.958,29.783,30.049,29.906,29.939,30.135,30.099,27.604,29.883,26.677,30.132,29.287,30.146,30.068,29.151,30.017,30.019,27.58,29.715,29.283,29.868,29.704,29.249,30.162,30.174,30.037,25.611,29.53,30.029,29.614,30.138,30.071,29.87,30.03,30.066,29.824,29.89,30.035,24.055,30.176,30.294,29.518,30.098,29.244,29.984
2022-01-15 12:25:00,29.943,29.631,28.242,26.17,24.961,29.778,29.33,30.017,29.736,27.905,29.395,30.175,30.164,29.794,29.941,30.032,30.102,30.216,27.769,29.958,29.782,30.051,29.905,29.932,30.133,30.091,27.604,29.878,26.673,30.147,29.292,30.146,30.068,29.151,30.009,30.019,27.575,29.719,29.279,29.863,29.701,29.249,30.156,30.171,30.042,25.617,29.53,30.031,29.612,30.149,30.077,29.871,30.032,30.073,29.834,29.892,30.044,24.054,30.17,30.294,29.527,30.091,29.248,29.992
2022-01-15 12:26:00,29.943,29.632,28.24,26.167,24.964,29.777,29.328,30.018,29.736,27.905,29.397,30.163,30.159,29.795,29.938,30.031,30.113,30.212,27.775,29.947,29.769,30.054,29.905,29.941,30.132,30.104,27.602,29.882,26.666,30.14,29.292,30.157,30.066,29.154,29.999,30.024,27.579,29.72,29.285,29.856,29.697,29.251,30.161,30.176,30.037,25.619,29.534,30.034,29.616,30.154,30.085,29.879,30.029,30.07,29.827,29.892,30.034,24.051,30.179,30.299,29.534,30.102,29.242,29.992
2022-01-15 12:27:00,29.94,29.634,28.232,26.152,24.959,29.772,29.326,30.022,29.736,27.898,29.4,30.164,30.157,29.808,29.944,30.032,30.117,30.212,27.777,29.949,29.778,30.05,29.905,29.949,30.147,30.112,27.599,29.884,26.654,30.134,29.293,30.161,30.07,29.157,29.997,30.017,27.581,29.719,29.288,29.853,29.689,29.252,30.153,30.169,30.042,25.597,29.535,30.035,29.618,30.155,30.089,29.871,30.032,30.071,29.828,29.896,30.04,24.053,30.189,30.295,29.528,30.113,29.243,29.985
2022-01-15 12:28:00,29.936,29.634,28.239,26.149,24.948,29.77,29.327,30.017,29.735,27.9,29.397,30.174,30.153,29.8,29.947,30.033,30.119,30.213,27.779,29.955,29.784,30.053,29.908,29.938,30.147,30.1,27.588,29.887,26.652,30.147,29.296,30.155,30.07,29.156,29.989,30.019,27.585,29.719,29.29,29.845,29.688,29.253,30.163,30.181,30.042,25.613,29.535,30.034,29.619,30.146,30.08,29.874,30.031,30.071,29.827,29.891,30.046,24.068,30.179,30.294,29.531,30.101,29.242,29.992
2022-01-15 12:29:00,29.948,29.629,28.241,26.151,24.949,29.764,29.33,30.018,29.737,27.908,29.399,30.179,30.155,29.793,29.944,30.034,30.111,30.213,27.774,29.954,29.788,30.052,29.905,29.934,30.139,30.099,27.583,29.88,26.648,30.154,29.293,30.15,30.071,29.156,29.992,30.02,27.579,29.722,29.282,29.841,29.681,29.251,30.175,30.19,30.045,25.622,29.53,30.032,29.615,30.152,30.085,29.875,30.034,30.073,29.832,29.894,30.049,24.064,30.173,30.297,29.535,30.103,29.248,29.99
2022-01-15 12:30:00,29.954,29.632,28.238,26.151,24.944,29.761,29.33,30.017,29.736,27.908,29.398,30.171,30.149,29.803,29.943,30.033,30.118,30.214,27.773,29.948,29.777,30.057,29.906,29.94,30.149,30.109,27.58,29.88,26.642,30.147,29.289,30.15,30.069,29.158,29.996,30.024,27.581,29.723,29.283,29.847,29.675,29.256,30.162,30.177,30.04,25.625,29.535,30.036,29.619,30.151,30.086,29.88,30.031,30.075,29.834,29.892,30.037,24.055,30.187,30.296,29.539,30.113,29.243,29.993
2022-01-15 12:31:00,29.949,29.634,28.238,26.152,24.943,29.766,29.33,30.022,29.74,27.907,29.403,30.169,30.145,29.806,29.951,30.034,30.115,30.213,27.773,29.952,29.783,30.053,29.907,29.942,30.155,30.114,27.572,29.881,26.639,30.141,29.284,30.155,30.072,29.158,29.991,30.02,27.58,29.722,29.286,29.846,29.68,29.254,30.163,30.183,30.039,25.613,29.535,30.038,29.62,30.157,30.09,29.877,30.032,30.073,29.833,29.896,30.044,24.066,30.19,30.299,29.527,30.117,29.247,29.985
