year,type,gpw
2014,supercomputer,0.2523876531
2014,supercomputer,0.252288961
2014,supercomputer,0.252178346
2014,supercomputer,0.2520556137
2014,supercomputer,0.2520556137
2014,supercomputer,0.2520556137
2014,supercomputer,0.2520556137
2014,supercomputer,0.2515796472
2014,supercomputer,0.2494204402
2014,supercomputer,0.245802381
2014,supercomputer,0.2455873843
2014,supercomputer,0.2445119904
2014,supercomputer,0.2419659187
2014,supercomputer,0.2384030878
2014,supercomputer,0.2378620608
2014,supercomputer,0.2375362319
2014,supercomputer,0.2354556558
2014,supercomputer,0.2354556558
2014,supercomputer,0.2354109215
2014,supercomputer,0.2354058167
2014,supercomputer,0.2354050964
2014,supercomputer,0.2354044669
2014,supercomputer,0.2354044669
2014,supercomputer,0.2354044669
2014,supercomputer,0.2354044669
2014,supercomputer,0.2354044669
2014,supercomputer,0.2330018643
2014,supercomputer,0.2330015346
2014,supercomputer,0.2329945718
2014,supercomputer,0.2321200394
2014,supercomputer,0.2309441483
2014,supercomputer,0.2303249097
2014,supercomputer,0.2287581699
2014,supercomputer,0.2264
2014,supercomputer,0.2263339142
2014,supercomputer,0.2250347705
2014,supercomputer,0.2234962406
2014,supercomputer,0.2206043983
2014,supercomputer,0.2200647321
2014,supercomputer,0.2200647321
2014,supercomputer,0.2200645995
2014,supercomputer,0.2200644841
2014,supercomputer,0.2197103803
2014,supercomputer,0.2194824561
2014,supercomputer,0.2175403412
2014,supercomputer,0.2174647403
2014,supercomputer,0.2155294118
2014,supercomputer,0.2107735507
2014,supercomputer,0.2098733689
2014,supercomputer,0.2098733689
2014,supercomputer,0.2098733689
2014,supercomputer,0.209864159
2014,supercomputer,0.209864159
2014,supercomputer,0.209864159
2014,supercomputer,0.209864159
2014,supercomputer,0.209864159
2014,supercomputer,0.209864159
2014,supercomputer,0.209864159
2014,supercomputer,0.209864159
2014,supercomputer,0.209552882
2014,supercomputer,0.2084157437
2014,supercomputer,0.2069767442
2014,supercomputer,0.2067173231
2014,supercomputer,0.2067172829
2014,supercomputer,0.2067172619
2014,supercomputer,0.2028193392
2014,supercomputer,0.2028185745
2014,supercomputer,0.1968543689
2014,supercomputer,0.1966654376
2014,supercomputer,0.1962080793
2014,supercomputer,0.1962078652
2014,supercomputer,0.1960107573
2014,supercomputer,0.1938560179
2014,supercomputer,0.1931096375
2014,supercomputer,0.1914938838
2014,supercomputer,0.1914935897
2014,supercomputer,0.1914934823
2014,supercomputer,0.1914933333
2014,supercomputer,0.1914932249
2014,supercomputer,0.1914931715
2014,supercomputer,0.1891413277
2014,supercomputer,0.189140625
2014,supercomputer,0.1891405082
2014,supercomputer,0.1890016051
2014,supercomputer,0.1889088092
2014,supercomputer,0.1889088092
2014,supercomputer,0.1889087719
2014,supercomputer,0.1889084249
2014,supercomputer,0.1889084249
2014,supercomputer,0.1886665582
2014,supercomputer,0.1880810256
2014,supercomputer,0.1858731594
2014,supercomputer,0.1857634089
2014,supercomputer,0.1854560185
2014,supercomputer,0.1854557292
2014,supercomputer,0.1854557292
2014,supercomputer,0.1848562748
2014,supercomputer,0.1848562748
2014,supercomputer,0.1840028812
2014,supercomputer,0.1840028812
2014,supercomputer,0.1835409791
2014,supercomputer,0.1832051115
2014,supercomputer,0.1813834641
2014,supercomputer,0.1813833333
2014,supercomputer,0.1813827614
2014,supercomputer,0.1806
2014,supercomputer,0.1785584604
2014,supercomputer,0.1785579427
2014,supercomputer,0.1774047773
2014,supercomputer,0.1763469202
2014,supercomputer,0.1752416589
2014,supercomputer,0.1718753397
2014,supercomputer,0.171173363
2014,supercomputer,0.1676132968
2014,supercomputer,0.1668062429
2014,supercomputer,0.165142432
2014,supercomputer,0.1586146111
2014,supercomputer,0.1571182171
2014,supercomputer,0.1549198333
2014,supercomputer,0.1517044827
2014,supercomputer,0.1507080525
2014,supercomputer,0.1484777907
2014,supercomputer,0.1424275362
2014,supercomputer,0.1424275362
2014,supercomputer,0.1422054674
2014,supercomputer,0.142072309
2014,supercomputer,0.1413621795
2014,supercomputer,0.1413621795
2014,supercomputer,0.141007716
2014,supercomputer,0.1403329008
2014,supercomputer,0.1397528925
2014,supercomputer,0.1368
2014,supercomputer,0.1344246032
2014,supercomputer,0.1341205999
2014,supercomputer,0.1320703968
2014,supercomputer,0.1314525322
2014,supercomputer,0.1292489522
2014,supercomputer,0.1290239802
2014,supercomputer,0.1288001867
2014,supercomputer,0.1288
2014,supercomputer,0.1284027778
2014,supercomputer,0.1279871844
2014,supercomputer,0.1275008016
2014,supercomputer,0.1274112597
2014,supercomputer,0.127411197
2014,supercomputer,0.1241542127
2014,supercomputer,0.1238783862
2014,supercomputer,0.1226705751
2014,supercomputer,0.1221112289
2014,supercomputer,0.1209216688
2014,supercomputer,0.1204897119
2014,supercomputer,0.119891442
2014,supercomputer,0.1189552711
2014,supercomputer,0.1151634051
2014,supercomputer,0.114531994
2014,supercomputer,0.113949515
2014,supercomputer,0.1108655126
2014,supercomputer,0.1093603972
2014,supercomputer,0.1082281964
2014,supercomputer,0.1082281493
2014,supercomputer,0.1082279361
2014,supercomputer,0.1082277184
2014,supercomputer,0.1069670449
2014,supercomputer,0.1066649306
2014,supercomputer,0.1063884676
2014,supercomputer,0.1051290631
2014,supercomputer,0.1043885918
2014,supercomputer,0.1036067708
2014,supercomputer,0.1036064482
2014,supercomputer,0.1033932995
2014,supercomputer,0.1033930041
2014,supercomputer,0.1032294402
2014,supercomputer,0.1013676471
2014,supercomputer,0.1013675314
2014,supercomputer,0.09979902066
2014,supercomputer,0.09908737435
2014,supercomputer,0.09372446342
2014,supercomputer,0.09276145833
2014,supercomputer,0.08231878214
2014,supercomputer,0.08103975535
2014,supercomputer,0.07520102911
2014,supercomputer,0.07520090801
2014,supercomputer,0.07520080321
2014,supercomputer,0.07520075863
2014,supercomputer,0.07520068395
2014,supercomputer,0.07011332917
2014,supercomputer,0.05495274232
2014,supercomputer,0.05238970115
2014,supercomputer,0.04837709735
2014,supercomputer,0.03441096164
2014,supercomputer,0.02210909778
2015,supercomputer,7.03157791
2015,supercomputer,6.842325584
2015,supercomputer,6.217049716
2015,supercomputer,5.271814253
2015,supercomputer,4.257883109
2015,supercomputer,4.112105263
2015,supercomputer,3.96273013
2015,supercomputer,3.631698974
2015,supercomputer,3.614707048
2015,supercomputer,3.543315018
2015,supercomputer,3.51783674
2015,supercomputer,3.222803214
2015,supercomputer,3.185908329
2015,supercomputer,3.13106498
2015,supercomputer,3.045045045
2015,supercomputer,3.019721578
2015,supercomputer,2.951953959
2015,supercomputer,2.877922078
2015,supercomputer,2.629418868
2015,supercomputer,2.629418868
2015,supercomputer,2.629418868
2015,supercomputer,2.629418868
2015,supercomputer,2.629102764
2015,supercomputer,2.598207009
2015,supercomputer,2.559897774
2015,supercomputer,2.552564103
2015,supercomputer,2.540022989
2015,supercomputer,2.401408451
2015,supercomputer,2.394607032
2015,supercomputer,2.386416706
2015,supercomputer,2.386416706
2015,supercomputer,2.351102428
2015,supercomputer,2.30447561
2015,supercomputer,2.301899577
2015,supercomputer,2.299148315
2015,supercomputer,2.299148315
2015,supercomputer,2.299148315
2015,supercomputer,2.299148315
2015,supercomputer,2.299148315
2015,supercomputer,2.262106195
2015,supercomputer,2.245811111
2015,supercomputer,2.243037975
2015,supercomputer,2.209782609
2015,supercomputer,2.181560976
2015,supercomputer,2.181557927
2015,supercomputer,2.181557927
2015,supercomputer,2.178237443
2015,supercomputer,2.177133874
2015,supercomputer,2.17713286
2015,supercomputer,2.176912078
2015,supercomputer,2.176817471
2015,supercomputer,2.176780239
2015,supercomputer,2.176604072
2015,supercomputer,2.176602044
2015,supercomputer,2.176602044
2015,supercomputer,2.176580989
2015,supercomputer,2.176580989
2015,supercomputer,2.176580989
2015,supercomputer,2.176580989
2015,supercomputer,2.176568355
2015,supercomputer,2.176517825
2015,supercomputer,2.176517825
2015,supercomputer,2.16487096
2015,supercomputer,2.14277013
2015,supercomputer,2.115146832
2015,supercomputer,2.104
2015,supercomputer,2.0998
2015,supercomputer,2.077622869
2015,supercomputer,2.071272727
2015,supercomputer,2.0566
2015,supercomputer,2.039357572
2015,supercomputer,2.0284042
2015,supercomputer,1.983844797
2015,supercomputer,1.959899277
2015,supercomputer,1.953772054
2015,supercomputer,1.935324675
2015,supercomputer,1.915221569
2015,supercomputer,1.911801314
2015,supercomputer,1.911329733
2015,supercomputer,1.909722222
2015,supercomputer,1.908950617
2015,supercomputer,1.908950617
2015,supercomputer,1.901544249
2015,supercomputer,1.90009879
2015,supercomputer,1.900029038
2015,supercomputer,1.891586036
2015,supercomputer,1.858439201
2015,supercomputer,1.850164325
2015,supercomputer,1.838235294
2015,supercomputer,1.835932476
2015,supercomputer,1.834631503
2015,supercomputer,1.831476543
2015,supercomputer,1.827380952
2015,supercomputer,1.778202068
2015,supercomputer,1.769656357
2015,supercomputer,1.74694878
2015,supercomputer,1.7423727
2015,supercomputer,1.722235714
2015,supercomputer,1.720817204
2015,supercomputer,1.715109195
2015,supercomputer,1.715109195
2015,supercomputer,1.695344262
2015,supercomputer,1.695341648
2015,supercomputer,1.687022901
2015,supercomputer,1.667640837
2015,supercomputer,1.648746858
2015,supercomputer,1.630191667
2015,supercomputer,1.612969697
2015,supercomputer,1.592531707
2015,supercomputer,1.573559857
2015,supercomputer,1.559327731
2015,supercomputer,1.541798867
2015,supercomputer,1.505494595
2015,supercomputer,1.50086
2015,supercomputer,1.483960494
2015,supercomputer,1.444525
2015,supercomputer,1.443342607
2015,supercomputer,1.434730895
2015,supercomputer,1.409674582
2015,supercomputer,1.397612028
2015,supercomputer,1.378406709
2015,supercomputer,1.366666667
2015,supercomputer,1.354801338
2015,supercomputer,1.343181818
2015,supercomputer,1.328213542
2015,supercomputer,1.324466667
2015,supercomputer,1.304025146
2015,supercomputer,1.266949102
2015,supercomputer,1.23043771
2015,supercomputer,1.209890533
2015,supercomputer,1.199736573
2015,supercomputer,1.188998779
2015,supercomputer,1.176873418
2015,supercomputer,1.145922395
2015,supercomputer,1.133136095
2015,supercomputer,1.12994302
2015,supercomputer,1.121262235
2015,supercomputer,1.121195182
2015,supercomputer,1.102123377
2015,supercomputer,1.094894682
2015,supercomputer,1.053720635
2015,supercomputer,1.05026455
2015,supercomputer,1.038327703
2015,supercomputer,1.035134671
2015,supercomputer,1.018501508
2015,supercomputer,1.01555274
2015,supercomputer,1.006360976
2015,supercomputer,0.9916066689
2015,supercomputer,0.9905996223
2015,supercomputer,0.9802721088
2015,supercomputer,0.9579844424
2015,supercomputer,0.9579844424
2015,supercomputer,0.9579844424
2015,supercomputer,0.9579844424
2015,supercomputer,0.9442562708
2015,supercomputer,0.9442562708
2015,supercomputer,0.9409113839
2015,supercomputer,0.9358142597
2015,supercomputer,0.9308380643
2015,supercomputer,0.9298170659
2015,supercomputer,0.9296309683
2015,supercomputer,0.9194444444
2015,supercomputer,0.9109018468
2015,supercomputer,0.9109018468
2015,supercomputer,0.9108781465
2015,supercomputer,0.9108487594
2015,supercomputer,0.9108156718
2015,supercomputer,0.9108026559
2015,supercomputer,0.9107970519
2015,supercomputer,0.9107942816
2015,supercomputer,0.9107942816
2015,supercomputer,0.9107843861
2015,supercomputer,0.9107811828
2015,supercomputer,0.9095678798
2015,supercomputer,0.9077315311
2015,supercomputer,0.9034714549
2015,supercomputer,0.8863018355
2015,supercomputer,0.8813636364
2015,supercomputer,0.8785912594
2015,supercomputer,0.8753375745
2015,supercomputer,0.8753344315
2015,supercomputer,0.8753295719
2015,supercomputer,0.8753295719
2015,supercomputer,0.8753239648
2015,supercomputer,0.8740158259
2015,supercomputer,0.8712629213
2015,supercomputer,0.8698646104
2015,supercomputer,0.8698646104
2015,supercomputer,0.865006726
2015,supercomputer,0.8518934169
2015,supercomputer,0.8486862931
2015,supercomputer,0.8464152255
2015,supercomputer,0.8462469022
2015,supercomputer,0.8461504777
2015,supercomputer,0.8376880878
2015,supercomputer,0.8371926939
2015,supercomputer,0.830180988
2015,supercomputer,0.8291202856
2015,supercomputer,0.8291201772
2015,supercomputer,0.8247863248
2015,supercomputer,0.820170815
2015,supercomputer,0.8084722222
2015,supercomputer,0.799620133
2015,supercomputer,0.7992647059
2015,supercomputer,0.7992647059
2015,supercomputer,0.7992647059
2015,supercomputer,0.7974330357
2015,supercomputer,0.7945045208
2015,supercomputer,0.7894814815
2015,supercomputer,0.7876318273
2015,supercomputer,0.786784141
2015,supercomputer,0.7846628131
2015,supercomputer,0.782467049
2015,supercomputer,0.7754464286
2015,supercomputer,0.7708832045
2015,supercomputer,0.7642203626
2015,supercomputer,0.7416666667
2015,supercomputer,0.7410614525
2015,supercomputer,0.7387337058
2015,supercomputer,0.7325259516
2015,supercomputer,0.7319223986
2015,supercomputer,0.7276687492
2015,supercomputer,0.7276440431
2015,supercomputer,0.7267705811
2015,supercomputer,0.7181246701
2015,supercomputer,0.7123655914
2015,supercomputer,0.712
2015,supercomputer,0.7066280894
2015,supercomputer,0.7066280894
2015,supercomputer,0.7066280894
2015,supercomputer,0.7066280894
2015,supercomputer,0.7063852672
2015,supercomputer,0.69214
2015,supercomputer,0.6895576132
2015,supercomputer,0.6880984952
2015,supercomputer,0.6691183685
2015,supercomputer,0.6680980373
2015,supercomputer,0.666529238
2015,supercomputer,0.666529238
2015,supercomputer,0.6652583474
2015,supercomputer,0.6540536123
2015,supercomputer,0.6486647993
2015,supercomputer,0.6413429952
2015,supercomputer,0.6374296435
2015,supercomputer,0.6351485149
2015,supercomputer,0.6340086685
2015,supercomputer,0.6319047619
2015,supercomputer,0.6209632774
2015,supercomputer,0.6209571733
2015,supercomputer,0.6139583333
2015,supercomputer,0.6096740431
2015,supercomputer,0.6094952951
2015,supercomputer,0.5976839504
2015,supercomputer,0.5914166667
2015,supercomputer,0.5902347484
2015,supercomputer,0.5894557456
2015,supercomputer,0.5873100529
2015,supercomputer,0.5819958848
2015,supercomputer,0.5737394924
2015,supercomputer,0.5733287167
2015,supercomputer,0.5622727273
2015,supercomputer,0.5608366711
2015,supercomputer,0.5607961433
2015,supercomputer,0.5590459475
2015,supercomputer,0.559045283
2015,supercomputer,0.5532533378
2015,supercomputer,0.5532533378
2015,supercomputer,0.5437636933
2015,supercomputer,0.5253538474
2015,supercomputer,0.5098063492
2015,supercomputer,0.4980684986
2015,supercomputer,0.4967987805
2015,supercomputer,0.496798919
2015,supercomputer,0.4956245044
2015,supercomputer,0.4926356589
2015,supercomputer,0.492099431
2015,supercomputer,0.4831199143
2015,supercomputer,0.476307649
2015,supercomputer,0.457935756
2015,supercomputer,0.457935756
2015,supercomputer,0.4579332423
2015,supercomputer,0.4579317967
2015,supercomputer,0.4579306278
2015,supercomputer,0.4494054054
2015,supercomputer,0.4482614379
2015,supercomputer,0.4482614379
2015,supercomputer,0.447236868
2015,supercomputer,0.4438378691
2015,supercomputer,0.4430799867
2015,supercomputer,0.4415989026
2015,supercomputer,0.4384325004
2015,supercomputer,0.4267209474
2015,supercomputer,0.4229694323
2015,supercomputer,0.4151145553
2015,supercomputer,0.4151145553
2015,supercomputer,0.4135283592
2015,supercomputer,0.400678733
2015,supercomputer,0.3870605469
2015,supercomputer,0.3847453704
2015,supercomputer,0.3791791373
2015,supercomputer,0.3791789773
2015,supercomputer,0.3791788321
2015,supercomputer,0.3787698413
2015,supercomputer,0.3621993127
2015,supercomputer,0.3617908632
2015,supercomputer,0.3586653117
2015,supercomputer,0.33873
2015,supercomputer,0.3380916179
2015,supercomputer,0.3309803922
2015,supercomputer,0.3221071429
2015,supercomputer,0.3139413194
2015,supercomputer,0.3130003079
2015,supercomputer,0.3072533854
2015,supercomputer,0.3033146067
2015,supercomputer,0.2844433112
2015,supercomputer,0.2828459514
2015,supercomputer,0.281296875
2015,supercomputer,0.2809166667
2015,supercomputer,0.2788944724
2015,supercomputer,0.2699232148
2015,supercomputer,0.2687881563
2015,supercomputer,0.2687881563
2015,supercomputer,0.2687876458
2015,supercomputer,0.2662550403
2015,supercomputer,0.2658133464
2015,supercomputer,0.2652968758
2015,supercomputer,0.2621180556
2015,supercomputer,0.2612254791
2015,supercomputer,0.2603847222
2015,supercomputer,0.2603847118
2015,supercomputer,0.2603843537
2015,supercomputer,0.2601229909
2015,supercomputer,0.2601222532
2015,supercomputer,0.2600696185
2015,supercomputer,0.2599189955
2015,supercomputer,0.259306904
2015,supercomputer,0.259173218
2015,supercomputer,0.2581818182
2015,supercomputer,0.2540106796
2015,supercomputer,0.2537233796
2015,supercomputer,0.253714148
2015,supercomputer,0.2535679934
2015,supercomputer,0.2525761148
2015,supercomputer,0.2525753968
2015,supercomputer,0.2523876531
2015,supercomputer,0.252288961
2015,supercomputer,0.252178346
2015,supercomputer,0.2520556137
2015,supercomputer,0.2520556137
2015,supercomputer,0.2520556137
2015,supercomputer,0.2520556137
2015,supercomputer,0.2494204402
2015,supercomputer,0.2473856037
2015,supercomputer,0.245802381
2015,supercomputer,0.2455873843
2015,supercomputer,0.2445119904
2015,supercomputer,0.24216595
2015,supercomputer,0.2419659187
2015,supercomputer,0.2384030878
2015,supercomputer,0.2354556558
2015,supercomputer,0.2354556558
2015,supercomputer,0.2330018643
2015,supercomputer,0.2330015346
